Date,BASFClose
2019-08-12,41.97861099243164
2019-08-13,42.463531494140625
2019-08-14,41.486446380615234
2019-08-15,40.67582702636719
2019-08-16,41.14627456665039
2019-08-19,41.95690155029297
2019-08-20,41.87004470825195
2019-08-21,42.69514465332031
2019-08-22,42.74580764770508
2019-08-23,42.029273986816406
2019-08-26,41.97861099243164
2019-08-27,42.15231704711914
2019-08-28,42.326019287109375
2019-08-29,43.18730545043945
2019-08-30,43.556427001953125
2019-09-02,43.43338394165039
2019-09-03,42.96293640136719
2019-09-04,43.57814407348633
2019-09-05,44.15715408325195
2019-09-06,44.482852935791016
2019-09-09,45.07633972167969
2019-09-10,46.227134704589844
2019-09-11,46.798912048339844
2019-09-12,46.61797332763672
2019-09-13,47.587825775146484
2019-09-16,47.5299186706543
2019-09-17,46.52388000488281
2019-09-18,46.33570098876953
2019-09-19,46.26332473754883
2019-09-20,46.241615295410156
2019-09-23,45.90143966674805
2019-09-24,44.873687744140625
2019-09-25,44.750648498535156
2019-09-26,44.866451263427734
2019-09-27,45.98828887939453
2019-09-30,46.408077239990234
2019-10-01,45.77840042114258
2019-10-02,44.707218170166016
2019-10-04,44.5914192199707
2019-10-07,45.1631965637207
2019-10-08,44.58417892456055
2019-10-09,44.909873962402344
2019-10-10,45.58298110961914
2019-10-11,46.943668365478516
2019-10-14,46.74824523925781
2019-10-15,47.377925872802734
2019-10-16,47.92075729370117
2019-10-17,47.86285400390625
2019-10-18,47.99312973022461
2019-10-21,48.93403244018555
2019-10-22,48.666236877441406
2019-10-23,49.06431198120117
2019-10-24,50.72174072265625
2019-10-25,51.112579345703125
2019-10-28,50.65660095214844
2019-10-29,50.663841247558594
2019-10-30,49.802555084228516
2019-10-31,49.38277053833008
2019-11-01,49.94007110595703
2019-11-04,50.87373352050781
2019-11-05,51.409324645996094
2019-11-06,51.6554069519043
2019-11-07,51.73501968383789
2019-11-08,51.37313461303711
2019-11-11,50.931636810302734
2019-11-12,51.438270568847656
2019-11-13,50.70002746582031
2019-11-14,50.815834045410156
2019-11-15,51.018489837646484
2019-11-18,50.56251525878906
2019-11-19,50.504608154296875
2019-11-20,50.35985565185547
2019-11-21,50.26576614379883
2019-11-22,50.43223571777344
2019-11-25,50.62765121459961
2019-11-26,50.07759475708008
2019-11-27,49.81703186035156
2019-11-28,49.75912857055664
2019-11-29,49.37553024291992
2019-12-02,48.912322998046875
2019-12-03,48.7675666809082
2019-12-04,49.46961975097656
2019-12-05,49.122215270996094
2019-12-06,49.42619705200195
2019-12-09,49.06431198120117
2019-12-10,48.745849609375
2019-12-11,48.8906135559082
2019-12-12,49.28144073486328
2019-12-13,49.491329193115234
2019-12-16,49.831504821777344
2019-12-17,48.6734733581543
2019-12-18,48.50700759887695
2019-12-19,48.70242691040039
2019-12-20,49.172874450683594
2019-12-23,48.88336944580078
2019-12-27,49.14392852783203
2019-12-30,48.745849609375
2020-01-02,49.42619705200195
2020-01-03,48.687950134277344
2020-01-06,47.96417999267578
2020-01-07,47.985897064208984
2020-01-08,47.57334899902344
2020-01-09,47.99312973022461
2020-01-10,47.645721435546875
2020-01-13,47.61677551269531
2020-01-14,46.87128829956055
2020-01-15,46.57454299926758
2020-01-16,46.60349655151367
2020-01-17,46.69758605957031
2020-01-20,46.979862213134766
2020-01-21,46.82786178588867
2020-01-22,46.43703079223633
2020-01-23,45.662593841552734
2020-01-24,46.09685516357422
2020-01-27,44.96778106689453
2020-01-28,45.481651306152344
2020-01-29,45.6408805847168
2020-01-30,44.873687744140625
2020-01-31,44.20058059692383
2020-02-03,43.93278884887695
2020-02-04,44.866451263427734
2020-02-05,45.51784133911133
2020-02-06,45.55403137207031
2020-02-07,45.192142486572266
2020-02-10,45.37308883666992
2020-02-11,45.72050094604492
2020-02-12,46.21989822387695
2020-02-13,45.36585235595703
2020-02-14,45.24280548095703
2020-02-17,44.779598236083984
2020-02-18,44.14991760253906
2020-02-19,44.2222900390625
2020-02-20,44.43942642211914
2020-02-21,43.96174240112305
2020-02-24,42.5069580078125
2020-02-25,41.68186569213867
2020-02-26,41.55882263183594
2020-02-27,40.4152717590332
2020-02-28,38.417667388916016
2020-03-02,38.403194427490234
2020-03-03,38.74336242675781
2020-03-04,39.21381378173828
2020-03-05,38.59136962890625
2020-03-06,38.12091827392578
2020-03-09,34.093143463134766
2020-03-10,33.44537353515625
2020-03-11,33.568416595458984
2020-03-12,29.609397888183594
2020-03-13,29.85547637939453
2020-03-16,28.252330780029297
2020-03-17,29.71796417236328
2020-03-18,28.436891555786133
2020-03-19,29.09914207458496
2020-03-20,29.52616310119629
2020-03-23,28.686594009399414
2020-03-24,31.639568328857422
2020-03-25,31.006271362304688
2020-03-26,31.176359176635742
2020-03-27,29.736051559448242
2020-03-30,30.72762107849121
2020-03-31,31.22702407836914
2020-04-01,29.66729736328125
2020-04-02,30.094327926635742
2020-04-03,29.497215270996094
2020-04-06,32.008689880371094
2020-04-07,33.34042739868164
2020-04-08,33.05091857910156
2020-04-09,33.94115447998047
2020-04-14,33.69145584106445
2020-04-15,31.83136558532715
2020-04-16,31.54547882080078
2020-04-17,32.985782623291016
2020-04-20,32.9387321472168
2020-04-21,31.122072219848633
2020-04-22,31.89650535583496
2020-04-23,32.53342056274414
2020-04-24,31.625093460083008
2020-04-27,32.873592376708984
2020-04-28,34.21256637573242
2020-04-29,35.64200973510742
2020-04-30,33.78916549682617
2020-05-04,32.88083267211914
2020-05-05,33.470706939697266
2020-05-06,32.43571090698242
2020-05-07,32.98939895629883
2020-05-08,33.46708297729492
2020-05-11,32.743316650390625
2020-05-12,32.62027359008789
2020-05-13,31.064172744750977
2020-05-14,30.550296783447266
2020-05-15,30.959224700927734
2020-05-18,33.15586471557617
2020-05-19,33.12691879272461
2020-05-20,33.409183502197266
2020-05-21,32.9713020324707
2020-05-22,32.830169677734375
2020-05-25,33.807254791259766
2020-05-26,34.44417190551758
2020-05-27,36.00751495361328
2020-05-28,36.57929229736328
2020-05-29,35.2077522277832
2020-06-02,37.578094482421875
2020-06-03,39.944820404052734
2020-06-04,40.09680938720703
2020-06-05,41.56605911254883
2020-06-08,41.73252868652344
2020-06-09,40.697540283203125
2020-06-10,39.952056884765625
2020-06-11,37.281341552734375
2020-06-12,36.999080657958984
2020-06-15,36.919464111328125
2020-06-16,38.2801513671875
2020-06-17,38.367000579833984
2020-06-18,39.09077072143555
2020-06-19,39.268070220947266
2020-06-22,38.85951232910156
2020-06-23,39.69975662231445
2020-06-24,38.26979446411133
2020-06-25,38.3083381652832
2020-06-26,37.53746795654297
2020-06-29,38.6436653137207
2020-06-30,38.450950622558594
2020-07-01,38.02311706542969
2020-07-02,39.291194915771484
2020-07-03,38.90576171875
2020-07-06,39.16785430908203
2020-07-07,39.31432342529297
2020-07-08,38.55116271972656
2020-07-09,38.24666976928711
2020-07-10,38.605125427246094
2020-07-13,39.352867126464844
2020-07-14,39.39911651611328
2020-07-15,39.94643020629883
2020-07-16,40.077484130859375
2020-07-17,40.12373733520508
2020-07-20,40.51688003540039
2020-07-21,40.879188537597656
2020-07-22,41.3262939453125
2020-07-23,41.15669631958008
2020-07-24,40.424373626708984
2020-07-27,39.97726821899414
2020-07-28,40.1468620300293
2020-07-29,38.181148529052734
2020-07-30,36.72420120239258
2020-07-31,36.084381103515625
2020-08-03,37.26381301879883
2020-08-04,36.986297607421875
2020-08-05,37.7648811340332
2020-08-06,37.46809005737305
2020-08-07,37.27537536621094
2020-08-10,37.892066955566406
2020-08-11,39.01368713378906
2020-08-12,39.6766357421875
2020-08-13,39.29890823364258
2020-08-14,38.77471160888672
2020-08-17,38.78242492675781
2020-08-18,38.88264083862305
2020-08-19,39.113895416259766
2020-08-20,38.36229705810547
2020-08-21,38.208126068115234
2020-08-24,39.85393142700195
2020-08-25,39.91559982299805
2020-08-26,40.193115234375
2020-08-27,39.923309326171875
2020-08-28,39.56100082397461
2020-08-31,39.36057662963867
2020-09-01,39.02910232543945
2020-09-02,39.60725021362305
2020-09-03,39.95414352416992
2020-09-04,40.177696228027344
2020-09-07,40.98710632324219
2020-09-08,41.60380172729492
2020-09-09,42.18966293334961
2020-09-10,42.02006912231445
2020-09-11,42.297584533691406
2020-09-14,42.57509994506836
2020-09-15,42.32842254638672
2020-09-16,42.444053649902344
2020-09-17,42.513431549072266
2020-09-18,41.77339172363281
2020-09-21,39.021392822265625
2020-09-22,38.90576171875
2020-09-23,38.75929641723633
2020-09-24,38.53189468383789
2020-09-25,38.181148529052734
2020-09-28,39.94643020629883
2020-09-29,40.347286224365234
2020-09-30,40.06977462768555
2020-10-01,39.59954071044922
2020-10-02,40.10831832885742
2020-10-05,41.11815643310547
2020-10-06,41.58838653564453
2020-10-07,42.92198944091797
2020-10-08,44.093711853027344
2020-10-09,42.42863082885742
2020-10-12,42.18195724487305
2020-10-13,41.881317138671875
2020-10-14,41.98924255371094
2020-10-15,40.43208312988281
2020-10-16,41.318580627441406
2020-10-19,41.017940521240234
2020-10-20,40.80209732055664
2020-10-21,40.16227722167969
2020-10-22,39.923309326171875
2020-10-23,40.29332733154297
2020-10-26,39.46849822998047
2020-10-27,38.7978401184082
2020-10-28,36.188446044921875
2020-10-29,35.941768646240234
2020-10-30,36.28480529785156
2020-11-02,37.26381301879883
2020-11-03,38.33146286010742
2020-11-04,38.597415924072266
2020-11-05,38.959720611572266
2020-11-06,38.7978401184082
2020-11-09,42.960533142089844
2020-11-10,44.340389251708984
2020-11-11,43.50014114379883
2020-11-12,42.8680305480957
2020-11-13,43.16866683959961
2020-11-16,44.1553840637207
2020-11-17,44.679569244384766
2020-11-18,45.257720947265625
2020-11-19,44.54081344604492
2020-11-20,44.44060134887695
2020-11-23,45.00333786010742
2020-11-24,47.13864517211914
2020-11-25,46.414024353027344
2020-11-26,46.30610656738281
2020-11-27,46.96134567260742
2020-11-30,47.27739715576172
2020-12-01,47.107810974121094
2020-12-02,46.99988555908203
2020-12-03,46.76091766357422
2020-12-04,47.05385208129883
2020-12-07,46.830291748046875
2020-12-08,47.500953674316406
2020-12-09,48.9039306640625
2020-12-10,49.366458892822266
2020-12-11,48.6495475769043
2020-12-14,49.2585334777832
2020-12-15,49.92148208618164
2020-12-16,49.48979187011719
2020-12-17,50.0294075012207
2020-12-18,49.73646926879883
2020-12-21,48.97331237792969
2020-12-22,49.21998977661133
2020-12-23,49.867523193359375
2020-12-28,50.276084899902344
2020-12-29,50.16045379638672
2020-12-30,49.89064407348633
2021-01-04,50.021690368652344
2021-01-05,49.64396667480469
2021-01-06,51.93345260620117
2021-01-07,52.73515701293945
2021-01-08,52.8661994934082
2021-01-11,52.072208404541016
2021-01-12,52.342010498046875
2021-01-13,52.442222595214844
2021-01-14,52.49618148803711
2021-01-15,51.87178039550781
2021-01-18,52.01824951171875
2021-01-19,51.33217239379883
2021-01-20,51.92573928833008
2021-01-21,51.90261459350586
2021-01-22,51.09320068359375
2021-01-25,49.74418258666992
2021-01-26,50.29149627685547
2021-01-27,49.24311447143555
2021-01-28,49.74418258666992
2021-01-29,49.20457458496094
2021-02-01,49.96002197265625
2021-02-02,50.43796157836914
2021-02-03,51.000701904296875
2021-02-04,51.38613510131836
2021-02-05,51.50175857543945
2021-02-08,51.92573928833008
2021-02-09,51.856361389160156
2021-02-10,51.763858795166016
2021-02-11,51.702186584472656
2021-02-12,51.50946807861328
2021-02-15,51.956573486328125
2021-02-16,52.16470718383789
2021-02-17,51.77157211303711
2021-02-18,51.67135238647461
2021-02-19,52.41909408569336
2021-02-22,53.18225860595703
2021-02-23,52.665775299072266
2021-02-24,53.498313903808594
2021-02-25,52.54243850708008
2021-02-26,52.21096420288086
2021-03-01,53.25933837890625
2021-03-02,54.168968200683594
2021-03-03,54.839622497558594
2021-03-04,54.79338073730469
2021-03-05,54.48502731323242
2021-03-08,55.97280502319336
2021-03-09,55.332984924316406
2021-03-10,55.88800811767578
2021-03-11,55.64904022216797
2021-03-12,55.96509552001953
2021-03-15,54.392520904541016
2021-03-16,54.030208587646484
2021-03-17,54.54670333862305
2021-03-18,55.96509552001953
2021-03-19,53.93770980834961
2021-03-22,53.63706970214844
2021-03-23,53.19767761230469
2021-03-24,53.94541931152344
2021-03-25,54.3154296875
2021-03-26,53.822078704833984
2021-03-29,53.98395919799805
2021-03-30,55.41006851196289
2021-03-31,54.608360290527344
2021-04-01,54.77024841308594
2021-04-06,55.68758010864258
2021-04-07,55.772369384765625
2021-04-08,55.07859420776367
2021-04-09,55.10942840576172
2021-04-12,54.79338073730469
2021-04-13,54.839622497558594
2021-04-14,54.700870513916016
2021-04-15,54.75482940673828
2021-04-16,55.84946060180664
2021-04-19,55.31756591796875
2021-04-20,54.708580017089844
2021-04-21,54.8242073059082
2021-04-22,54.09959030151367
2021-04-23,54.28459930419922
2021-04-26,55.00151443481445
2021-04-27,54.78565979003906
2021-04-28,54.64691162109375
2021-04-29,54.36167907714844
2021-04-30,54.248470306396484
2021-05-03,54.23229217529297
2021-05-04,54.04629135131836
2021-05-05,56.09233474731445
2021-05-06,56.7878303527832
2021-05-07,56.91721725463867
2021-05-10,57.22453308105469
2021-05-11,56.003379821777344
2021-05-12,55.90633010864258
2021-05-13,55.72841262817383
2021-05-14,55.90633010864258
2021-05-17,55.93059539794922
2021-05-18,55.77693557739258
2021-05-19,54.37786102294922
2021-05-20,54.70134735107422
2021-05-21,54.86308670043945
2021-05-25,54.27273178100586
2021-05-26,53.98159408569336
2021-05-27,53.67428207397461
2021-05-28,54.30508041381836
2021-05-31,53.908809661865234
2021-06-01,54.95204544067383
2021-06-02,55.09761428833008
2021-06-03,55.27552795410156
2021-06-04,55.437278747558594
2021-06-07,55.404930114746094
2021-06-08,55.19466018676758
2021-06-09,54.547691345214844
2021-06-10,54.329341888427734
2021-06-11,54.59621810913086
2021-06-14,54.37786102294922
2021-06-15,54.22420883178711
2021-06-16,53.75515365600586
2021-06-17,53.46401596069336
2021-06-18,52.21051025390625
2021-06-21,53.124359130859375
2021-06-22,53.49636459350586
2021-06-23,52.8089599609375
2021-06-24,53.059661865234375
2021-06-25,53.415496826171875
2021-06-28,52.8089599609375
2021-06-29,54.04629135131836
2021-06-30,53.730892181396484
2021-07-01,54.337425231933594
2021-07-02,54.329341888427734
2021-07-05,54.58812713623047
2021-07-06,53.407405853271484
2021-07-07,53.698543548583984
2021-07-08,53.164791107177734
2021-07-09,55.00056838989258
2021-07-12,55.0733528137207
2021-07-13,54.91161346435547
2021-07-14,54.92778396606445
2021-07-15,54.50725555419922
2021-07-16,54.19186019897461
2021-07-19,52.1943359375
2021-07-20,52.88983154296875
2021-07-21,53.771324157714844
2021-07-22,53.80367660522461
2021-07-23,54.19994354248047
2021-07-26,54.5557746887207
2021-07-27,54.248470306396484
2021-07-28,53.706634521484375
2021-07-29,53.98967742919922
2021-07-30,53.552978515625
2021-08-02,53.439754486083984
2021-08-03,53.924983978271484
2021-08-04,53.83602523803711
2021-08-05,54.248470306396484
2021-08-06,54.248470306396484
2021-08-09,54.37786102294922
2021-08-10,54.571956634521484
2021-08-11,55.00056838989258
2021-08-12,55.59901809692383
2021-08-13,55.93059539794922
2021-08-16,55.20275115966797
2021-08-17,54.798397064208984
2021-08-18,55.0086555480957
2021-08-19,52.986873626708984
2021-08-20,52.380340576171875
2021-08-23,52.73617172241211
2021-08-24,53.844112396240234
2021-08-25,53.71471405029297
2021-08-26,53.35079574584961
2021-08-27,53.779415130615234
2021-08-30,53.98967742919922
2021-08-31,52.986873626708984
2021-09-01,52.24285888671875
2021-09-02,52.509735107421875
2021-09-03,52.412689208984375
2021-09-06,52.8089599609375
2021-09-07,52.768524169921875
2021-09-08,52.49356460571289
2021-09-09,52.26711654663086
2021-09-10,52.21051025390625
2021-09-13,53.059661865234375
2021-09-14,53.027313232421875
2021-09-15,52.412689208984375
2021-09-16,52.639122009277344
2021-09-17,51.02170181274414
2021-09-20,49.954200744628906
2021-09-21,50.45560073852539
2021-09-22,51.36136245727539
2021-09-23,51.7091064453125
2021-09-24,51.58780288696289
2021-09-27,52.33990478515625
2021-09-28,52.412689208984375
2021-09-29,53.237579345703125
2021-09-30,53.25374984741211
2021-10-01,52.24285888671875
2021-10-04,52.18625259399414
2021-10-05,52.250946044921875
2021-10-06,50.067420959472656
2021-10-07,51.22388458251953
2021-10-08,51.49884796142578
2021-10-11,51.911293029785156
2021-10-12,52.20242691040039
2021-10-13,52.485477447509766
2021-10-14,52.639122009277344
2021-10-15,52.56634521484375
2021-10-18,51.80615234375
2021-10-19,51.547367095947266
2021-10-20,51.337100982666016
2021-10-21,50.78717803955078
2021-10-22,50.78717803955078
2021-10-25,51.110660552978516
2021-10-26,51.385623931884766
2021-10-27,51.31283950805664
2021-10-28,50.584999084472656
2021-10-29,50.36664581298828
2021-11-01,50.779090881347656
2021-11-02,50.310035705566406
2021-11-03,50.601173400878906
2021-11-04,49.743934631347656
2021-11-05,50.20490264892578
2021-11-08,50.17255783081055
2021-11-09,49.90567398071289
2021-11-10,50.099769592285156
2021-11-11,50.37472915649414
2021-11-12,50.665870666503906
2021-11-15,50.439430236816406
2021-11-16,50.81952667236328
2021-11-17,50.69013214111328
2021-11-18,50.649696350097656
2021-11-19,49.82481002807617
2021-11-22,50.083595275878906
2021-11-23,50.908485412597656
2021-11-24,50.051246643066406
2021-11-25,49.82481002807617
2021-11-26,46.83256912231445
2021-11-29,46.88917922973633
2021-11-30,46.80830764770508
2021-12-01,47.92433166503906
2021-12-02,47.77876663208008
2021-12-03,47.22883987426758
2021-12-06,48.19120788574219
2021-12-07,48.19120788574219
2021-12-08,48.75730514526367
2021-12-09,48.43382263183594
2021-12-10,48.38529968261719
2021-12-13,48.17503356933594
2021-12-14,48.17503356933594
2021-12-15,47.93241882324219
2021-12-16,48.7977409362793
2021-12-17,48.67643356323242
2021-12-20,47.76258850097656
2021-12-21,48.28824996948242
2021-12-22,48.48234176635742
2021-12-23,49.19401168823242
2021-12-27,49.56602096557617
2021-12-28,49.8975944519043
2021-12-29,49.711585998535156
2021-12-30,49.962284088134766
2022-01-03,50.60926055908203
2022-01-04,52.81704330444336
2022-01-05,53.237579345703125
2022-01-06,53.22140121459961
2022-01-07,53.46401596069336
2022-01-10,53.44784164428711
2022-01-11,53.93307113647461
2022-01-12,54.07054901123047
2022-01-13,54.790306091308594
2022-01-14,55.08143997192383
2022-01-17,55.1057014465332
2022-01-18,54.717525482177734
2022-01-19,54.83074188232422
2022-01-20,54.539608001708984
2022-01-21,53.520626068115234
2022-01-24,51.96790313720703
2022-01-25,52.83321762084961
2022-01-26,54.43446731567383
2022-01-27,55.35639953613281
2022-01-28,55.404930114746094
2022-01-31,54.60430145263672
2022-02-01,54.96013641357422
2022-02-02,54.95204544067383
2022-02-03,54.571956634521484
2022-02-04,53.949241638183594
2022-02-07,54.15951156616211
2022-02-08,55.15422439575195
2022-02-09,55.4938850402832
2022-02-10,55.44536209106445
2022-02-11,55.55049514770508
2022-02-14,53.738975524902344
2022-02-15,55.146141052246094
2022-02-16,55.41301345825195
2022-02-17,54.871177673339844
2022-02-18,54.39403533935547
2022-02-21,53.44784164428711
2022-02-22,52.78469467163086
2022-02-23,52.453125
2022-02-24,49.3800163269043
2022-02-25,48.87052536010742
2022-02-28,47.91624450683594
2022-03-01,44.899749755859375
2022-03-02,46.33116912841797
2022-03-03,44.438777923583984
2022-03-04,41.40610885620117
2022-03-07,39.44093322753906
2022-03-08,40.257728576660156
2022-03-09,44.30938720703125
2022-03-10,43.0316162109375
2022-03-11,43.57345962524414
2022-03-14,44.20425033569336
2022-03-15,43.524932861328125
2022-03-16,44.729915618896484
2022-03-17,44.12337875366211
2022-03-18,43.686676025390625
2022-03-21,43.993988037109375
2022-03-22,44.12337875366211
2022-03-23,43.063968658447266
2022-03-24,42.29568862915039
2022-03-25,41.89942169189453
2022-03-28,42.57874298095703
2022-03-29,44.511566162109375
2022-03-30,43.096317291259766
2022-03-31,41.85898208618164
2022-04-01,42.158206939697266
2022-04-04,41.94794464111328
2022-04-05,41.34949493408203
2022-04-06,40.68635177612305
2022-04-07,40.71870040893555
2022-04-08,41.535499572753906
2022-04-11,41.567848205566406
2022-04-12,42.02072525024414
2022-04-13,41.519325256347656
2022-04-14,41.77811813354492
2022-04-19,42.206729888916016
2022-04-20,42.797088623046875
2022-04-21,42.797088623046875
2022-04-22,42.31186294555664
2022-04-25,41.83472442626953
2022-04-26,40.88044357299805
2022-04-27,40.88044357299805
2022-04-28,41.0907096862793
2022-04-29,40.7672233581543
2022-05-02,41.13578414916992
2022-05-03,41.20082092285156
2022-05-04,42.531978607177734
2022-05-05,41.25719451904297
2022-05-06,41.25719451904297
2022-05-09,40.82792663574219
2022-05-10,42.06802749633789
2022-05-11,43.01327896118164
2022-05-12,42.54499053955078
2022-05-13,42.54499053955078
2022-05-16,42.748783111572266
2022-05-17,43.95853042602539
2022-05-18,43.234413146972656
2022-05-19,42.37154769897461
2022-05-20,42.362876892089844
2022-05-23,43.13035202026367
2022-05-24,42.280494689941406
2022-05-25,42.280494689941406
2022-05-26,44.04525375366211
2022-05-27,44.04525375366211
2022-05-30,44.04525375366211
2022-05-31,44.47885513305664
2022-06-01,44.86042404174805
2022-06-02,44.86042404174805
2022-06-03,45.11191177368164
2022-06-06,45.54551315307617
2022-06-07,45.25066375732422
2022-06-08,45.68426513671875
2022-06-09,44.98183059692383
2022-06-10,43.03929901123047
2022-06-13,42.55799865722656
2022-06-14,41.96396255493164
2022-06-15,42.51897048950195
2022-06-16,39.60083770751953
2022-06-17,39.284305572509766
2022-06-20,39.67454528808594
2022-06-21,39.956390380859375
2022-06-22,37.63662338256836
2022-06-23,35.928226470947266
2022-06-24,36.608985900878906
2022-06-27,37.124969482421875
2022-06-28,37.31142044067383
2022-06-29,36.058311462402344
2022-06-30,36.01061248779297
2022-07-01,35.78947830200195
2022-07-04,36.32280349731445
2022-07-05,34.10276412963867
2022-07-06,34.47132873535156
2022-07-07,35.815494537353516
2022-07-08,37.216026306152344
2022-07-11,35.78514099121094
2022-07-12,35.78514099121094
2022-07-13,35.94557189941406
2022-07-14,35.035011291503906
2022-07-15,35.94990921020508
2022-07-18,37.04692459106445
2022-07-19,38.7509765625
2022-07-20,38.7336311340332
2022-07-21,37.87076187133789
2022-07-22,37.4111442565918
2022-07-25,37.4111442565918
2022-07-26,36.582969665527344
2022-07-27,36.092994689941406
2022-07-28,36.899497985839844
2022-07-29,37.649627685546875
2022-08-01,37.58024978637695
2022-08-02,37.93147277832031
2022-08-03,38.04420471191406
2022-08-04,38.35205841064453
2022-08-05,38.174285888671875
2022-08-08,38.850704193115234
2022-08-09,38.15260314941406
2022-08-10,38.5428466796875
2022-08-11,37.65829849243164
2022-08-12,38.29135513305664
2022-08-15,38.2089729309082
2022-08-16,38.80734634399414
2022-08-17,37.016571044921875
2022-08-18,37.67130661010742
2022-08-19,37.320091247558594
2022-08-22,35.711429595947266
2022-08-23,36.25343322753906
2022-08-24,36.07999038696289
2022-08-25,36.444217681884766
2022-08-26,35.503299713134766
2022-08-29,36.63066482543945
2022-08-30,36.582969665527344
2022-08-31,36.483238220214844
2022-09-01,35.819828033447266
2022-09-02,37.285400390625
